event_n,event_clusters,n_hits,energy_value
789,0,18161,146.829
789,99,1116,195.245
790,0,18129,146.553
790,43,1,0.039
790,267,977,196.383
791,0,17886,143.263
791,48,1066,200.87
792,0,18111,146.14
792,279,1187,194.265
793,0,18366,147.765
793,133,1267,195.332
794,0,18058,145.743
794,21,1,0.006
794,61,5,0.03
794,102,1063,196.614
795,0,17851,143.098
795,150,1011,194.289
796,0,17649,141.983
796,17,2,0.126
796,18,1,0.006
796,68,3,0.019
796,386,1025,186.372
796,410,2,0.011
797,0,17935,144.709
797,3,9,0.154
797,4,1,0.016
797,63,5,4.351
797,68,1185,191.946
798,0,17892,142.957
798,66,1,0.036
798,396,1016,199.518
799,0,17882,143.693
799,143,1,9.046
799,420,1019,188.286
800,0,17985,143.681
800,78,1,0.006
800,326,999,187.964
801,0,17970,145.231
801,828,1040,194.595
802,0,17890,144.557
802,338,1100,197.137
803,0,17786,144.083
803,42,2,7.571
803,52,2,0.013
803,236,964,185.463
804,0,18337,146.029
804,17,6,0.22
804,155,1,0.02
804,212,1035,198.889
805,0,18062,145.5
805,54,3,0.017
805,354,1113,189.989
806,0,18236,147.17
806,203,979,196.104
807,0,17932,143.624
807,14,1,0.006
807,19,1190,191.798
807,23,2,0.061
807,45,3,0.097
808,0,17915,144.58
808,680,1017,198.664
809,0,17950,141.806
809,75,3,0.059
809,340,1011,193.82
810,0,17846,143.603
810,18,1065,190.447
810,352,2,0.038
810,408,1,0.029
811,0,17876,144.932
811,36,1108,195.909
812,0,18328,148.94
812,410,985,203.647
813,0,18022,145.709
813,33,3,0.112
813,303,1053,201.092
813,859,6,0.048
814,0,18162,147.366
814,45,3,0.106
814,139,1070,195.399
814,943,1,0.006
814,951,2,0.024
815,0,17946,146.36
815,3,2,0.055
815,142,5,0.029
815,265,1,0.006
815,295,988,195.017
816,0,18177,147.143
816,12,3,0.029
816,67,1041,192.683
817,0,17982,144.451
817,11,13,0.873
817,21,1,0.608
817,119,968,190.929
817,159,2,5.335
818,0,18042,145.028
818,28,10,0.202
818,335,985,197.395
819,0,17879,142.837
819,16,1,0.006
819,35,1013,194.793
819,41,5,0.031
820,0,17955,144.796
820,51,1004,194.695
820,414,1,0.012
821,0,17796,142.945
821,74,2,0.021
821,418,1061,199.322
822,0,17992,145.241
822,10,3,0.032
822,88,1,0.009
822,255,1,0.009
822,318,996,194.227
823,0,18044,145.43
823,113,2,10.406
823,287,1056,181.768
824,0,18206,146.633
824,425,1016,193.709
825,0,17951,144.57
825,63,1,0.006
825,114,991,196.509
826,0,18160,146.823
826,104,1037,200.442
827,0,17824,145.078
827,9,1027,185.424
827,39,2,0.011
828,0,17846,143.775
828,3,2,0.018
828,26,3,0.2
828,118,1006,192.594
829,0,17983,144.373
829,155,1034,194.791
830,0,18085,145.729
830,292,1021,193.01
831,0,18002,143.396
831,8,2,0.018
831,132,1059,197.632
832,0,17886,144.296
832,102,998,198.113
833,0,18149,144.965
833,1,11,0.079
833,466,982,199.293
833,995,6,0.224
834,0,17820,143.368
834,239,5,0.099
834,485,1063,206.312
835,0,18098,144.494
835,67,1,0.006
835,118,2,13.773
835,314,1066,183.342
835,490,3,0.017
836,0,18093,146.118
836,50,5,0.196
836,52,1218,196.08
837,0,17895,144.758
837,63,975,198.954
838,0,17846,143.256
838,106,1039,201.137
838,147,4,0.074
839,0,18004,144.634
839,434,1081,197.521
840,0,17756,143.808
840,208,2,0.012
840,492,5,0.051
840,504,1,0.006
840,731,1110,194.66
841,0,17808,144.121
841,571,966,193.002
842,0,17933,145.514
842,19,2,0.041
842,34,1,0.006
842,94,1,0.016
842,158,1,0.011
842,397,1032,193.092
843,0,17840,143.662
843,109,1087,201.741
844,0,17794,143.163
844,1,1,0.017
844,10,1,0.019
844,122,1176,196.925
844,181,1,0.006
845,0,17759,146.279
845,164,1179,190.724
845,188,2,0.059
845,1003,2,0.086
846,0,18200,147.634
846,52,1011,195.771
847,0,17888,143.932
847,25,1076,192.083
847,28,7,0.062
847,150,3,6.325
848,0,18142,146.184
848,72,2,0.04
848,168,972,195.381
848,754,4,0.024
849,0,17737,142.201
849,59,2,0.038
849,500,951,193.897
850,0,18002,143.903
850,193,954,195.367
851,0,18174,145.832
851,52,993,192.374
852,0,18074,146.291
852,60,1038,198.378
852,1027,7,0.043
853,0,18035,144.543
853,8,1,0.01
853,442,923,199.236
853,758,1,0.006
854,0,17897,143.665
854,27,1,0.02
854,262,1099,197.402
855,0,18014,144.713
855,10,1244,199.599
855,56,2,0.051
856,0,17940,144.802
856,45,2,0.088
856,61,2,0.019
856,62,1,0.006
856,305,1014,199.506
857,0,17963,144.091
857,14,3,0.053
857,40,1085,192.95
858,0,18178,147.094
858,43,1016,193.384
859,0,17939,144.933
859,93,1001,192.689
860,0,17985,143.918
860,62,1,0.006
860,212,1,0.011
860,427,1046,204.629
861,0,17989,144.812
861,1,1,0.006
861,131,6,0.087
861,541,1305,196.184
862,0,17845,145.661
862,98,1040,196.219
862,768,1,0.026
863,0,18007,144.731
863,29,2,0.04
863,159,1,0.036
863,470,945,205.173
864,0,17993,146.022
864,24,1223,178.196
864,47,2,13.573
864,63,1,0.006
865,0,18056,146.101
865,15,2,0.286
865,145,1049,185.283
865,149,1,4.753
866,0,18130,145.592
866,83,2,0.012
866,228,1,0.007
866,928,1073,190.366
867,0,18108,145.677
867,30,1047,199.562
868,0,17979,143.217
868,225,1089,163.79
868,655,15,22.176
869,0,18140,146.149
869,500,1155,199.384
870,0,17926,146.378
870,103,4,0.028
870,171,6,0.036
870,200,1075,193.277
870,553,1,0.006
870,933,1,0.01
871,0,17938,144.651
871,674,1,4.149
871,723,1094,200.671
871,761,2,0.012
872,0,17939,144.795
872,16,1222,199.146
872,39,2,0.018
873,0,18149,145.523
873,76,2,0.012
873,84,1006,203.735
874,0,18014,145.552
874,52,980,204.052
875,0,17938,144.589
875,329,1150,193.493
875,693,1,0.011
876,0,18011,145.023
876,181,1197,175.452
876,226,4,20.231
876,769,4,0.059
877,0,17754,145.052
877,61,1,0.011
877,121,8,0.363
877,199,1,0.006
877,516,1014,190.937
877,738,4,0.024
878,0,18099,145.66
878,798,2,0.031
878,948,1079,197.551
879,0,18011,145.656
879,38,1004,195.739
879,71,1,0.017
879,92,2,0.023
879,603,1,0.009
880,0,18204,145.394
880,7,1,0.01
880,551,1254,202.9
881,0,18146,145.876
881,8,1248,195.84
882,0,17923,143.316
882,52,950,188.045
883,0,17906,144.363
883,20,3,0.019
883,283,1186,196.06
884,0,18049,145.425
884,326,1051,198.184
884,1096,8,0.137
885,0,17697,142.528
885,389,961,196.592
886,0,18086,144.872
886,144,969,195.977
887,0,18081,145.291
887,67,1042,151.627
887,131,3,0.021
887,167,1,0.007
887,366,6,47.702
888,0,17857,143.654
888,16,3,16.772
888,42,993,174.982
889,0,17976,145.772
889,62,1,0.006
889,144,1225,189.969
889,304,4,0.366
890,0,18057,146.013
890,169,953,200.767
891,0,18218,147.241
891,178,1042,196.755
892,0,17831,141.631
892,123,2,0.091
892,310,994,200.348
893,0,18001,146.097
893,81,1,0.017
893,376,4,0.029
893,405,922,200.467
894,0,18048,144.466
894,1,1,0.007
894,3,3,0.042
894,17,1,0.006
894,138,1014,195.83
895,0,18053,146.54
895,29,3,0.133
895,44,1024,199.894
896,0,17870,143.105
896,49,1056,198.091
896,136,3,0.042
897,0,18012,143.844
897,62,1017,194.241
897,142,1,0.006
898,0,17908,145.077
898,193,1,0.006
898,419,971,197.45
899,0,17869,144.855
899,40,6,0.043
899,58,937,194.792
899,62,3,0.131
900,0,17774,142.963
900,42,1001,202.054
900,234,1,0.006
901,0,18152,145.655
901,55,2,0.012
901,490,1064,194.626
902,0,17933,145.636
902,84,938,197.581
902,737,2,0.012
903,0,17926,144.259
903,91,1003,202.083
904,0,17695,142.178
904,36,1,0.014
904,716,1032,197.114
904,750,1,0.006
905,0,17969,143.548
905,24,1,0.006
905,213,962,189.321
906,0,18148,146.883
906,449,1034,190.52
907,0,17971,146.275
907,392,1042,201.252
908,0,17786,142.284
908,156,1013,194.523
908,534,1,0.007
909,0,18016,145.904
909,21,4,0.111
909,100,969,195.055
910,0,17948,144.641
910,75,2,0.024
910,83,1020,202.864
910,127,1,0.009
911,0,18086,145.645
911,255,1172,193.998
911,763,1,0.064
912,0,17978,143.821
912,526,1063,194.331
913,0,17991,145.004
913,40,1,0.03
913,240,1252,195.179
914,0,18037,147.635
914,197,1175,196.928
915,0,18039,146.92
915,35,1010,190.704
916,0,17968,144.489
916,121,1021,200.338
917,0,17761,141.746
917,35,1,0.007
917,50,1035,195.825
918,0,17879,144.591
918,25,3,0.052
918,254,1076,200.568
919,0,17787,143.411
919,225,1035,200.667
920,0,18111,144.557
920,451,10,0.144
920,696,1080,194.518
921,0,18003,144.951
921,372,940,203.262
922,0,17965,146.922
922,156,982,195.731
922,241,4,7.208
922,281,1,0.006
923,0,17915,146.017
923,6,2,0.018
923,304,1002,194.271
923,316,1,0.034
924,0,18215,146.35
924,68,1,0.006
924,264,1050,194.778
924,720,4,0.1
925,0,18015,145.067
925,5,3,0.02
925,28,1052,195.714
925,100,1,0.006
926,0,17912,145.206
926,42,986,192.3
926,655,1,0.021
927,0,18061,145.028
927,182,5,34.156
927,383,1012,158.051
928,0,18213,146.268
928,39,1269,203.305
929,0,17932,144.985
929,280,1049,194.641
929,508,4,0.069
929,510,1,0.007
930,0,17846,143.703
930,456,1235,200.128
931,0,17939,144.011
931,64,1009,192.624
931,110,1,0.071
932,0,18171,146.422
932,100,4,0.211
932,283,970,201.372
933,0,18182,146.361
933,160,1086,199.744
934,0,17730,143.136
934,190,993,196.027
934,272,3,0.101
934,503,2,0.327
935,0,18137,146.176
935,80,1,0.011
935,261,1036,197.867
936,0,17772,144.679
936,436,1016,198.313
937,0,17995,144.656
937,23,4,0.058
937,56,992,193.189
938,0,17826,142.599
938,55,1,0.006
938,71,1,0.006
938,74,5,0.163
938,418,973,193.23
938,533,1,0.019
939,0,17919,144.628
939,217,1023,198.227
940,0,17932,145.737
940,33,1,0.019
940,93,2,0.024
940,117,8,27.378
940,122,964,170.581
940,1015,3,0.142
941,0,17937,145.356
941,96,1079,195.911
942,0,18014,146.02
942,65,1,0.011
942,137,4,0.048
942,202,1020,203.636
943,0,17780,142.794
943,33,988,195.895
944,0,17941,145.213
944,369,1,0.006
944,413,1,0.019
944,484,7,41.854
944,653,1024,153.504
945,0,17905,144.791
945,14,5,0.029
945,468,1058,191.994
946,0,17899,144.859
946,64,1,0.043
946,713,1050,197.181
947,0,18159,146.711
947,462,1015,198.271
948,0,17884,144.198
948,173,953,191.998
948,374,1,0.035
949,0,18088,145.891
949,214,1,0.009
949,322,969,192.204
950,0,17945,145.328
950,66,2,0.012
950,205,950,190.069
951,0,18194,145.746
951,107,982,198.988
952,0,17759,144.045
952,63,5,0.162
952,273,981,192.098
952,628,1,0.015
953,0,18316,147.634
953,33,1,0.052
953,201,1226,191.113
954,0,17818,143.548
954,288,1,0.011
954,326,950,193.024
955,0,18007,144.677
955,131,7,0.042
955,272,1,0.025
955,413,1074,200.15
955,558,3,0.081
956,0,17868,144.568
956,21,1,0.006
956,22,3,0.031
956,64,1106,202.163
956,87,1,0.007
956,142,1,0.006
957,0,18139,146.884
957,272,1045,201.014
958,0,18062,146.2
958,142,1063,197.169
959,0,17980,145.088
959,39,1027,194.989
959,75,1,4.612
959,868,7,0.041
960,0,18075,146.426
960,490,1106,198.097
961,0,18049,145.116
961,12,2,0.02
961,352,922,189.683
961,718,1,0.009
962,0,17807,144.058
962,3,1,0.028
962,25,4,0.356
962,46,1248,190.174
962,71,3,0.018
963,0,18252,148.105
963,7,2,0.077
963,151,1194,187.926
964,0,17826,144.027
964,97,4,0.024
964,103,1001,204.51
965,0,18061,146.193
965,9,1216,192.464
965,40,2,0.031
966,0,18087,146.261
966,141,974,196.66
966,154,2,0.011
966,411,1,0.006
966,474,11,0.068
966,699,7,0.042
966,1031,1,0.138
967,0,18000,146.009
967,98,1037,194.615
968,0,17954,146.234
968,27,1,0.011
968,124,1037,195.98
969,0,17817,142.857
969,264,1038,195.83
970,0,18057,146.195
970,55,1,0.006
970,99,1,0.013
970,410,1005,197.741
971,0,17907,143.723
971,18,1243,195.234
971,75,2,0.057
971,239,1,0.02
972,0,17857,144.382
972,435,1014,196.635
972,532,1,0.006
973,0,18148,145.922
973,101,3,4.74
973,177,1188,195.982
973,242,4,0.023
973,1247,1,0.052
974,0,18062,144.622
974,518,981,194.131
975,0,17825,143.149
975,48,1076,191.404
975,528,1,0.051
976,0,17963,145.518
976,429,1009,199.481
977,0,18068,145.614
977,75,1052,198.166
977,245,1,0.127
977,826,5,0.109
977,836,7,0.232
977,838,3,0.018
978,0,17993,145.627
978,37,4,0.05
978,84,1034,192.12
979,0,17796,143.558
979,685,1058,199.72
980,0,17727,143.382
980,32,3,0.053
980,65,1022,197.945
981,0,18006,144.44
981,82,924,197.197
981,257,1,0.006
982,0,18090,146.213
982,397,966,186.339
982,445,10,7.558
983,0,17865,143.682
983,63,9,0.097
983,67,1025,198.619
984,0,17753,143.533
984,400,987,194.57
985,0,17956,145.01
985,311,1119,210.662
986,0,18141,146.816
986,43,1046,200.102
986,869,1,0.094
987,0,17951,145.126
987,12,8,0.046
987,443,1110,184.416
987,452,11,11.898
987,523,2,0.09
988,0,17952,144.51
988,14,2,0.012
988,261,975,203.735
989,0,17867,144.496
989,2,2,0.058
989,318,951,199.345
990,0,18196,146.138
990,34,1199,192.425
990,99,3,0.076
991,0,18040,145.271
991,44,5,0.03
991,68,905,200.068
991,616,9,0.056
992,0,17896,144.612
992,7,1,0.026
992,68,1,0.017
992,247,1,0.006
992,430,1107,201.565
993,0,18172,147.869
993,11,1,0.011
993,44,1156,198.201
993,1150,3,0.017
994,0,18174,148.386
994,45,1,0.006
994,58,1,0.006
994,115,986,158.348
994,121,5,41.158
995,0,17748,143.406
995,72,2,0.038
995,276,1085,196.482
996,0,17975,146.201
996,807,1019,194.659
997,0,18109,147.379
997,29,6,0.182
997,192,7,0.467
997,195,1269,194.738
998,0,18123,147.131
998,111,2,0.074
998,316,1,0.006
998,460,1000,189.575
999,0,17867,144.365
999,14,2,0.092
999,207,1,0.016
999,286,1140,193.134
